questionnair,factor,ordinal,scale,index,filter,softmax,original,Q,context_template,answer_template,dimensions,model,mean_score,cola_score,silhouette_score,semantic_similarity,epoch,train_process,dataset,run,mnli_score,range,score,mlm_epoch,mnli_checkpoint
BIG5,Openness to Experience,2,frequency,['index'],positiveonly,frequency,I am imaginative and have a rich inner life.,BIG5Openness to Experience2,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'inventive': 0.3333333333333333, 'imaginative': 0.3333333333333333, 'creative': 0.3333333333333333, 'lacking imagination': -0.5, 'boring': -0.5}}",typeform/distilbert-base-uncased-mnli,0.03926929544347028,0.8636223465204239,-1.0,0.6367240995168686,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.4509133806956624,0,0
BIG5,Openness to Experience,2,frequency,['index'],positiveonly,index,I am imaginative and have a rich inner life.,BIG5Openness to Experience2,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'inventive': 0.3333333333333333, 'imaginative': 0.3333333333333333, 'creative': 0.3333333333333333, 'lacking imagination': -0.5, 'boring': -0.5}}",typeform/distilbert-base-uncased-mnli,0.07504338443201657,0.8636223465204239,-1.0,0.6367240995168686,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.4061957694599796,0,0
BIG5,Openness to Experience,2,frequency,['index'],unfiltered,,I am imaginative and have a rich inner life.,BIG5Openness to Experience2,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'inventive': 0.3333333333333333, 'imaginative': 0.3333333333333333, 'creative': 0.3333333333333333, 'lacking imagination': -0.5, 'boring': -0.5}}",typeform/distilbert-base-uncased-mnli,0.2903750794061731,0.8636223465204239,0.5608124026946579,0.6367240995168686,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.1370311507422834,0,0
BIG5,Openness to Experience,2,frequency,['index'],positiveonly,,I am imaginative and have a rich inner life.,BIG5Openness to Experience2,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'inventive': 0.3333333333333333, 'imaginative': 0.3333333333333333, 'creative': 0.3333333333333333, 'lacking imagination': -0.5, 'boring': -0.5}}",typeform/distilbert-base-uncased-mnli,0.16594182851905417,0.8636223465204239,-1.0,0.6367240995168686,0,base,evaluation,-1,-1,"(-2.0, 2.0)",2.292572714351182,0,0
BIG5,Openness to Experience,3,frequency,['index'],unfiltered,"['index', 'frequency']",I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.042305017485179834,0.9181223896642526,0.6207286715507507,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.420678092215288,0,0
BIG5,Openness to Experience,3,frequency,['index'],unfiltered,frequency,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.0369887381610978,0.9181223896642526,0.6223106384277344,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.4306461159479418,0,0
BIG5,Openness to Experience,3,frequency,['index'],unfiltered,index,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.054183899192139506,0.9181223896642526,0.589009702205658,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.3984051890147384,0,0
BIG5,Openness to Experience,3,frequency,['index'],positiveonly,"['index', 'frequency']",I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.039493526746001505,0.9181223896642526,-1.0,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.4259496373512475,0,0
BIG5,Openness to Experience,3,frequency,['index'],positiveonly,frequency,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.0034060374730163164,0.9181223896642526,-1.0,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.4936136797380946,0,0
BIG5,Openness to Experience,3,frequency,['index'],positiveonly,index,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.05418390097717444,0.9181223896642526,-1.0,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.398405185667798,0,0
BIG5,Openness to Experience,3,frequency,['index'],unfiltered,,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.17021096896173224,0.9181223896642526,0.6629285270100195,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.1808544331967523,0,0
BIG5,Openness to Experience,3,frequency,['index'],positiveonly,,I am adventurous and seek out new experiences.,BIG5Openness to Experience3,I {frequency} {index} new experiences.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'seek out': 0.3333333333333333, 'look for': 0.3333333333333333, 'want to have': 0.3333333333333333, 'decline': -0.3333333333333333, 'dislike': -0.3333333333333333, 'give up on': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.012752011832263719,0.9181223896642526,-1.0,0.6426351368427277,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.476089977814506,0,0
BIG5,Conscientiousness,4,frequency,['index'],unfiltered,"['index', 'frequency']",I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.10602154525006174,0.804102056970199,0.9114274978637695,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.3012096026561344,0,0
BIG5,Conscientiousness,4,frequency,['index'],unfiltered,frequency,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.10312005222201352,0.804102056970199,0.8880713582038879,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.306649902083725,0,0
BIG5,Conscientiousness,4,frequency,['index'],unfiltered,index,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.14161656577107348,0.804102056970199,0.8677746653556824,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.234468939179237,0,0
BIG5,Conscientiousness,4,frequency,['index'],positiveonly,"['index', 'frequency']",I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.09930880364542342,0.804102056970199,-1.0,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.313795993164831,0,0
BIG5,Conscientiousness,4,frequency,['index'],positiveonly,frequency,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.09413618929278933,0.804102056970199,-1.0,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.32349464507602,0,0
BIG5,Conscientiousness,4,frequency,['index'],positiveonly,index,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.14161656948797624,0.804102056970199,-1.0,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.2344689322100444,0,0
BIG5,Conscientiousness,4,frequency,['index'],unfiltered,,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.3812520094775714,0.804102056970199,0.8724898084332716,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",1.7851524822295541,0,0
BIG5,Conscientiousness,4,frequency,['index'],positiveonly,,I am thorough and pay attention to detail.,BIG5Conscientiousness4,I {frequency} {index} the details.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'closely inspect': 0.3333333333333333, 'pay attention to': 0.3333333333333333, 'am thorough in': 0.3333333333333333, 'overlook': -0.3333333333333333, 'miss out on': -0.3333333333333333, 'tend to neglect': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.3214811110709787,0.804102056970199,-1.0,0.6781357526779175,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",1.897222916741915,0,0
BIG5,Conscientiousness,5,frequency,['index'],unfiltered,"['index', 'frequency']",I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.08952720386241708,0.708268633733193,0.7126308083534241,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.332136492757968,0,0
BIG5,Conscientiousness,5,frequency,['index'],unfiltered,frequency,I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.08506178358892509,0.708268633733193,0.6840673089027405,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.3405091557707656,0,0
BIG5,Conscientiousness,5,frequency,['index'],unfiltered,index,I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.11549885734247152,0.708268633733193,0.729245126247406,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.283439642482866,0,0
BIG5,Conscientiousness,5,frequency,['index'],positiveonly,"['index', 'frequency']",I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.08122022128433552,0.708268633733193,-1.0,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.347712085091871,0,0
BIG5,Conscientiousness,5,frequency,['index'],positiveonly,frequency,I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.07110853200437205,0.708268633733193,-1.0,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.3666715024918026,0,0
BIG5,Conscientiousness,5,frequency,['index'],positiveonly,index,I am responsible and dependable.,BIG5Conscientiousness5,I am {frequency} {index}.,It is correct.,"{'frequency': {'never': -4, 'very rarely': -3, 'seldom': -2, 'rarely': -2, 'frequently': 2, 'often': 2, 'very frequently': 3, 'always': 4}, 'index': {'responsible': 0.3333333333333333, 'dependable': 0.3333333333333333, 'trustworthy': 0.3333333333333333, 'unreliable': -0.3333333333333333, 'reckless': -0.3333333333333333, 'unaccountable': -0.3333333333333333}}",typeform/distilbert-base-uncased-mnli,0.11549885516150322,0.708268633733193,-1.0,0.6403372287750244,0,base,evaluation,-1,-1,"(-1.3333333333333333, 1.3333333333333333)",2.2834396465721816,0,0
